Filename,Depth,Activations-Params,Activation Function,Total Activations,Total Parameters,Batch Size,Max GPU Memory (MiB),Avg GPUTL,Avg GRACT,Avg SMACT,Avg SMOCC,Avg FP32A
input:2954_output:620_depth:1_arch:uniform_batch:721.out,2,"[('linear', 2954, 8729070), ('ReLU', 2954, 0), ('linear', 620, 1832100)]",ReLU,6528,10561170,721,1715,35.835443037974684,0.31793506493506485,0.29924637681159416,0.07386956521739131,0.20591176470588238
input:1734_output:274_depth:3_arch:uniform_batch:918.out,4,"[('linear', 1734, 3008490), ('ReLU', 1734, 0), ('linear', 1734, 3008490), ('ReLU', 1734, 0), ('linear', 1734, 3008490), ('ReLU', 1734, 0), ('linear', 274, 475390)]",ReLU,10678,9500860,918,1671,34.96153846153846,0.31964102564102564,0.29006944444444455,0.07572222222222226,0.21824999999999997
input:4027_output:182_depth:9_arch:pyramid_batch:261.out,10,"[('linear', 2013, 8108364), ('ReLU', 2013, 0), ('linear', 1006, 2026084), ('ReLU', 1006, 0), ('linear', 503, 506521), ('ReLU', 503, 0), ('linear', 251, 126504), ('ReLU', 251, 0), ('linear', 182, 45864), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306)]",ReLU,9548,10979867,261,1679,43.037974683544306,0.3874415584415584,0.3145774647887325,0.08838028169014091,0.1442676056338028
input:2787_output:182_depth:9_arch:bottleneck_batch:988.out,11,"[('linear', 1393, 3883684), ('ReLU', 1393, 0), ('linear', 696, 970224), ('ReLU', 696, 0), ('linear', 348, 242556), ('ReLU', 348, 0), ('linear', 182, 63518), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306), ('ReLU', 182, 0), ('linear', 182, 33306)]",ReLU,7604,5393124,988,1599,33.37662337662338,0.30785897435897436,0.22985507246376813,0.0484927536231884,0.16642857142857137
input:2091_output:326_depth:4_arch:bottleneck_batch:526.out,6,"[('linear', 1045, 2186140), ('ReLU', 1045, 0), ('linear', 522, 546012), ('ReLU', 522, 0), ('linear', 326, 170498), ('ReLU', 326, 0), ('linear', 326, 106602), ('ReLU', 326, 0), ('linear', 326, 106602), ('ReLU', 326, 0), ('linear', 326, 106602)]",ReLU,5416,3222456,526,1543,34.9873417721519,0.3203246753246753,0.21010144927536234,0.04107246376811592,0.13657352941176465
input:2897_output:29_depth:3_arch:bottleneck_batch:135.out,5,"[('linear', 1448, 4196304), ('ReLU', 1448, 0), ('linear', 724, 1049076), ('ReLU', 724, 0), ('linear', 362, 262450), ('ReLU', 362, 0), ('linear', 181, 65703), ('ReLU', 181, 0), ('linear', 29, 5278)]",ReLU,5459,5578811,135,1589,39.03846153846154,0.34943589743589737,0.22170422535211273,0.041887323943661924,0.08873529411764716
input:1370_output:190_depth:5_arch:bottleneck_batch:617.out,7,"[('linear', 685, 939135), ('ReLU', 685, 0), ('linear', 342, 234612), ('ReLU', 342, 0), ('linear', 190, 65170), ('ReLU', 190, 0), ('linear', 190, 36290), ('ReLU', 190, 0), ('linear', 190, 36290), ('ReLU', 190, 0), ('linear', 190, 36290), ('ReLU', 190, 0), ('linear', 190, 36290)]",ReLU,3764,1384077,617,1481,29.727272727272727,0.26157692307692304,0.1293283582089552,0.02417910447761195,0.07417910447761195
input:3540_output:608_depth:9_arch:pyramid_batch:964.out,10,"[('linear', 1770, 6267570), ('ReLU', 1770, 0), ('linear', 885, 1567335), ('ReLU', 885, 0), ('linear', 608, 538688), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272), ('ReLU', 608, 0), ('linear', 608, 370272)]",ReLU,14430,10965497,964,1717,35.756410256410255,0.30462820512820515,0.26345833333333335,0.07040277777777779,0.18536619718309857
input:3267_output:282_depth:4_arch:gradual_batch:90.out,5,"[('linear', 2521, 8238628), ('ReLU', 2521, 0), ('linear', 1775, 4476550), ('ReLU', 1775, 0), ('linear', 1029, 1827504), ('ReLU', 1029, 0), ('linear', 283, 291490), ('ReLU', 283, 0), ('linear', 282, 80088)]",ReLU,11498,14914260,90,1767,58.050632911392405,0.5610000000000002,0.4729459459459463,0.17525675675675673,0.14043835616438352
input:799_output:133_depth:6_arch:pyramid_batch:400.out,7,"[('linear', 399, 319200), ('ReLU', 399, 0), ('linear', 199, 79600), ('ReLU', 199, 0), ('linear', 133, 26600), ('ReLU', 133, 0), ('linear', 133, 17822), ('ReLU', 133, 0), ('linear', 133, 17822), ('ReLU', 133, 0), ('linear', 133, 17822), ('ReLU', 133, 0), ('linear', 133, 17822)]",ReLU,2393,496688,400,1475,25.78205128205128,0.23533333333333337,0.08120588235294117,0.008147058823529417,0.03077941176470589
input:3329_output:566_depth:5_arch:gradual_batch:335.out,6,"[('linear', 2777, 9247410), ('ReLU', 2777, 0), ('linear', 2225, 6181050), ('ReLU', 2225, 0), ('linear', 1673, 3724098), ('ReLU', 1673, 0), ('linear', 1121, 1876554), ('ReLU', 1121, 0), ('linear', 569, 638418), ('ReLU', 569, 0), ('linear', 566, 322620)]",ReLU,17296,21990150,335,1921,58.103896103896105,0.5534935064935064,0.49330985915492964,0.18967605633802825,0.28264788732394386
input:3750_output:533_depth:3_arch:pyramid_batch:491.out,4,"[('linear', 1875, 7033125), ('ReLU', 1875, 0), ('linear', 937, 1757812), ('ReLU', 937, 0), ('linear', 533, 499954), ('ReLU', 533, 0), ('linear', 533, 284622)]",ReLU,7223,9575513,491,1677,37.18987341772152,0.3199230769230768,0.2819027777777778,0.08456944444444445,0.17045833333333332
input:2047_output:475_depth:10_arch:uniform_batch:339.out,11,"[('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 2047, 4192256), ('ReLU', 2047, 0), ('linear', 475, 972800)]",ReLU,41415,42895360,339,2299,74.42307692307692,0.729701298701299,0.6529264705882353,0.256641791044776,0.38806944444444463
input:4086_output:553_depth:4_arch:uniform_batch:967.out,5,"[('linear', 4086, 16699482), ('ReLU', 4086, 0), ('linear', 4086, 16699482), ('ReLU', 4086, 0), ('linear', 4086, 16699482), ('ReLU', 4086, 0), ('linear', 4086, 16699482), ('ReLU', 4086, 0), ('linear', 553, 2260111)]",ReLU,33241,69058039,967,2881,70.53846153846153,0.6781168831168831,0.6708873239436622,0.19952112676056344,0.5331267605633803
input:440_output:93_depth:5_arch:bottleneck_batch:273.out,7,"[('linear', 220, 97020), ('ReLU', 220, 0), ('linear', 110, 24310), ('ReLU', 110, 0), ('linear', 93, 10323), ('ReLU', 93, 0), ('linear', 93, 8742), ('ReLU', 93, 0), ('linear', 93, 8742), ('ReLU', 93, 0), ('linear', 93, 8742), ('ReLU', 93, 0), ('linear', 93, 8742)]",ReLU,1497,166621,273,1455,26.7012987012987,0.2478717948717948,0.04071641791044772,0.003925373134328361,0.009787878787878793
input:2443_output:271_depth:8_arch:pyramid_batch:472.out,9,"[('linear', 1221, 2984124), ('ReLU', 1221, 0), ('linear', 610, 745420), ('ReLU', 610, 0), ('linear', 305, 186355), ('ReLU', 305, 0), ('linear', 271, 82926), ('ReLU', 271, 0), ('linear', 271, 73712), ('ReLU', 271, 0), ('linear', 271, 73712), ('ReLU', 271, 0), ('linear', 271, 73712), ('ReLU', 271, 0), ('linear', 271, 73712), ('ReLU', 271, 0), ('linear', 271, 73712)]",ReLU,7253,4367385,472,1557,37.23376623376623,0.32306410256410256,0.22031944444444448,0.04136111111111112,0.13692307692307693
input:3952_output:696_depth:3_arch:uniform_batch:443.out,4,"[('linear', 3952, 15622256), ('ReLU', 3952, 0), ('linear', 3952, 15622256), ('ReLU', 3952, 0), ('linear', 3952, 15622256), ('ReLU', 3952, 0), ('linear', 696, 2751288)]",ReLU,24408,49618056,443,2443,68.59493670886076,0.672090909090909,0.6329305555555557,0.2243943661971831,0.406676056338028
input:2130_output:357_depth:9_arch:pyramid_batch:605.out,10,"[('linear', 1065, 2269515), ('ReLU', 1065, 0), ('linear', 532, 567112), ('ReLU', 532, 0), ('linear', 357, 190281), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806), ('ReLU', 357, 0), ('linear', 357, 127806)]",ReLU,8549,3921550,605,1557,36.166666666666664,0.32894805194805193,0.22619402985074627,0.041388059701492536,0.14127777777777778
input:3449_output:387_depth:2_arch:pyramid_batch:491.out,3,"[('linear', 1724, 5947800), ('ReLU', 1724, 0), ('linear', 862, 1486950), ('ReLU', 862, 0), ('linear', 387, 333981)]",ReLU,5559,7768731,491,1637,37.037974683544306,0.32015584415584397,0.28498529411764695,0.06289705882352946,0.18464179104477613
input:409_output:59_depth:10_arch:gradual_batch:243.out,11,"[('linear', 374, 153340), ('ReLU', 374, 0), ('linear', 339, 127125), ('ReLU', 339, 0), ('linear', 304, 103360), ('ReLU', 304, 0), ('linear', 269, 82045), ('ReLU', 269, 0), ('linear', 234, 63180), ('ReLU', 234, 0), ('linear', 199, 46765), ('ReLU', 199, 0), ('linear', 164, 32800), ('ReLU', 164, 0), ('linear', 129, 21285), ('ReLU', 129, 0), ('linear', 94, 12220), ('ReLU', 94, 0), ('linear', 59, 5605), ('ReLU', 59, 0), ('linear', 59, 3540)]",ReLU,4389,651265,243,1465,37.65384615384615,0.36567532467532476,0.09840000000000003,0.00878461538461539,0.028716417910447746
input:1828_output:401_depth:4_arch:bottleneck_batch:887.out,6,"[('linear', 914, 1671706), ('ReLU', 914, 0), ('linear', 457, 418155), ('ReLU', 457, 0), ('linear', 401, 183658), ('ReLU', 401, 0), ('linear', 401, 161202), ('ReLU', 401, 0), ('linear', 401, 161202), ('ReLU', 401, 0), ('linear', 401, 161202)]",ReLU,5549,2757125,887,1527,30.358974358974358,0.2627051282051281,0.18828571428571425,0.040206349206349176,0.13328571428571426
input:2631_output:618_depth:1_arch:pyramid_batch:478.out,2,"[('linear', 1315, 3461080), ('ReLU', 1315, 0), ('linear', 618, 813288)]",ReLU,3248,4274368,478,1563,36.705128205128204,0.30319230769230776,0.24229230769230772,0.052984615384615415,0.16850000000000007
input:3327_output:402_depth:3_arch:gradual_batch:523.out,4,"[('linear', 2352, 7827456), ('ReLU', 2352, 0), ('linear', 1377, 3240081), ('ReLU', 1377, 0), ('linear', 402, 553956), ('ReLU', 402, 0), ('linear', 402, 162006)]",ReLU,8664,11783499,523,1719,37.69230769230769,0.33249350649350645,0.30630434782608695,0.09210294117647062,0.19398529411764723
input:2019_output:427_depth:7_arch:gradual_batch:815.out,8,"[('linear', 1792, 3619840), ('ReLU', 1792, 0), ('linear', 1565, 2806045), ('ReLU', 1565, 0), ('linear', 1338, 2095308), ('ReLU', 1338, 0), ('linear', 1111, 1487629), ('ReLU', 1111, 0), ('linear', 884, 983008), ('ReLU', 884, 0), ('linear', 657, 581445), ('ReLU', 657, 0), ('linear', 430, 282940), ('ReLU', 430, 0), ('linear', 427, 184037)]",ReLU,15981,12040252,815,1731,40.705128205128204,0.3762435897435898,0.3464027777777778,0.08843055555555554,0.23997183098591554
input:2335_output:552_depth:4_arch:gradual_batch:1019.out,5,"[('linear', 1890, 4415040), ('ReLU', 1890, 0), ('linear', 1445, 2732495), ('ReLU', 1445, 0), ('linear', 1000, 1446000), ('ReLU', 1000, 0), ('linear', 555, 555555), ('ReLU', 555, 0), ('linear', 552, 306912)]",ReLU,10332,9456002,1019,1683,35.79746835443038,0.31874025974025977,0.2884999999999999,0.08148529411764704,0.21316901408450706
input:1290_output:187_depth:1_arch:bottleneck_batch:787.out,3,"[('linear', 645, 832695), ('ReLU', 645, 0), ('linear', 322, 208012), ('ReLU', 322, 0), ('linear', 187, 60401)]",ReLU,2121,1101108,787,1479,22.653846153846153,0.18934615384615386,0.095089552238806,0.01865671641791045,0.06445588235294118
input:3177_output:293_depth:6_arch:uniform_batch:928.out,7,"[('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 3177, 10096506), ('ReLU', 3177, 0), ('linear', 293, 931154)]",ReLU,38417,61510190,928,2769,71.05128205128206,0.6840779220779217,0.6643999999999997,0.2349285714285715,0.49077142857142847
input:1598_output:268_depth:7_arch:uniform_batch:371.out,8,"[('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 1598, 2555202), ('ReLU', 1598, 0), ('linear', 268, 428532)]",ReLU,22640,18314946,371,1833,56.756410256410255,0.5481794871794872,0.5034054054054055,0.1921216216216216,0.29675342465753424
input:3483_output:406_depth:9_arch:gradual_batch:701.out,10,"[('linear', 3142, 10946728), ('ReLU', 3142, 0), ('linear', 2801, 8803543), ('ReLU', 2801, 0), ('linear', 2460, 6892920), ('ReLU', 2460, 0), ('linear', 2119, 5214859), ('ReLU', 2119, 0), ('linear', 1778, 3769360), ('ReLU', 1778, 0), ('linear', 1437, 2556423), ('ReLU', 1437, 0), ('linear', 1096, 1576048), ('ReLU', 1096, 0), ('linear', 755, 828235), ('ReLU', 755, 0), ('linear', 414, 312984), ('ReLU', 414, 0), ('linear', 406, 168490)]",ReLU,32410,41069590,701,2327,64.16883116883118,0.604051948051948,0.5703333333333332,0.1920724637681159,0.4180147058823528
input:739_output:183_depth:1_arch:uniform_batch:109.out,2,"[('linear', 739, 546860), ('ReLU', 739, 0), ('linear', 183, 135420)]",ReLU,1661,682280,109,1475,31.743589743589745,0.297448717948718,0.08002941176470593,0.009000000000000005,0.026544117647058794
input:3707_output:704_depth:6_arch:gradual_batch:162.out,7,"[('linear', 3207, 11891556), ('ReLU', 3207, 0), ('linear', 2707, 8684056), ('ReLU', 2707, 0), ('linear', 2207, 5976556), ('ReLU', 2207, 0), ('linear', 1707, 3769056), ('ReLU', 1707, 0), ('linear', 1207, 2061556), ('ReLU', 1207, 0), ('linear', 707, 854056), ('ReLU', 707, 0), ('linear', 704, 498432)]",ReLU,24188,33735268,162,2135,72.38461538461539,0.7067142857142854,0.6347101449275364,0.25091304347826104,0.29175000000000006
input:2115_output:443_depth:8_arch:bottleneck_batch:243.out,10,"[('linear', 1057, 2236612), ('ReLU', 1057, 0), ('linear', 528, 558624), ('ReLU', 528, 0), ('linear', 443, 234347), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692), ('ReLU', 443, 0), ('linear', 443, 196692)]",ReLU,9815,4406427,243,1551,38.35064935064935,0.35216883116883096,0.1944285714285714,0.031428571428571445,0.0879857142857143
input:912_output:144_depth:10_arch:gradual_batch:140.out,11,"[('linear', 836, 763268), ('ReLU', 836, 0), ('linear', 760, 636120), ('ReLU', 760, 0), ('linear', 684, 520524), ('ReLU', 684, 0), ('linear', 608, 416480), ('ReLU', 608, 0), ('linear', 532, 323988), ('ReLU', 532, 0), ('linear', 456, 243048), ('ReLU', 456, 0), ('linear', 380, 173660), ('ReLU', 380, 0), ('linear', 304, 115824), ('ReLU', 304, 0), ('linear', 228, 69540), ('ReLU', 228, 0), ('linear', 152, 34808), ('ReLU', 152, 0), ('linear', 144, 22032)]",ReLU,10024,3319292,140,1525,39.07692307692308,0.3720512820512819,0.17109589041095896,0.02364383561643836,0.0661714285714286
input:2944_output:686_depth:2_arch:gradual_batch:142.out,3,"[('linear', 1815, 5345175), ('ReLU', 1815, 0), ('linear', 686, 1245776), ('ReLU', 686, 0), ('linear', 686, 471282)]",ReLU,5688,7062233,142,1605,41.833333333333336,0.37596153846153857,0.28978082191780813,0.06617808219178088,0.1090547945205479
input:3382_output:376_depth:1_arch:uniform_batch:864.out,2,"[('linear', 3382, 11441306), ('ReLU', 3382, 0), ('linear', 376, 1272008)]",ReLU,7140,12713314,864,1741,36.15584415584416,0.3068846153846154,0.2980289855072464,0.10972463768115948,0.22114492753623183
input:3430_output:586_depth:9_arch:bottleneck_batch:761.out,11,"[('linear', 1715, 5884165), ('ReLU', 1715, 0), ('linear', 857, 1470612), ('ReLU', 857, 0), ('linear', 586, 502788), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982), ('ReLU', 586, 0), ('linear', 586, 343982)]",ReLU,15106,10609421,761,1703,37.62820512820513,0.331025974025974,0.28395714285714285,0.07421428571428569,0.18300000000000002
input:2094_output:243_depth:4_arch:pyramid_batch:246.out,5,"[('linear', 1047, 2193465), ('ReLU', 1047, 0), ('linear', 523, 548104), ('ReLU', 523, 0), ('linear', 261, 136764), ('ReLU', 261, 0), ('linear', 243, 63666), ('ReLU', 243, 0), ('linear', 243, 59292)]",ReLU,4391,3001291,246,1519,37.675324675324674,0.33710389610389613,0.17452941176470593,0.030573529411764694,0.08724615384615386
input:750_output:100_depth:9_arch:gradual_batch:643.out,10,"[('linear', 678, 509178), ('ReLU', 678, 0), ('linear', 606, 411474), ('ReLU', 606, 0), ('linear', 534, 324138), ('ReLU', 534, 0), ('linear', 462, 247170), ('ReLU', 462, 0), ('linear', 390, 180570), ('ReLU', 390, 0), ('linear', 318, 124338), ('ReLU', 318, 0), ('linear', 246, 78474), ('ReLU', 246, 0), ('linear', 174, 42978), ('ReLU', 174, 0), ('linear', 102, 17850), ('ReLU', 102, 0), ('linear', 100, 10300)]",ReLU,7120,1946470,643,1507,35.96153846153846,0.33866233766233766,0.19654545454545458,0.03395454545454546,0.11520895522388065
input:3423_output:418_depth:6_arch:bottleneck_batch:805.out,8,"[('linear', 1711, 5858464), ('ReLU', 1711, 0), ('linear', 855, 1463760), ('ReLU', 855, 0), ('linear', 427, 365512), ('ReLU', 427, 0), ('linear', 418, 178904), ('ReLU', 418, 0), ('linear', 418, 175142), ('ReLU', 418, 0), ('linear', 418, 175142), ('ReLU', 418, 0), ('linear', 418, 175142), ('ReLU', 418, 0), ('linear', 418, 175142)]",ReLU,9748,8567208,805,1671,36.56410256410256,0.31416666666666676,0.2733888888888889,0.06129166666666666,0.19349295774647896
input:3938_output:543_depth:1_arch:gradual_batch:273.out,2,"[('linear', 543, 2138877), ('ReLU', 543, 0), ('linear', 543, 295392)]",ReLU,1629,2434269,273,1513,32.721518987341774,0.2600129870129869,0.14603030303030295,0.02727272727272728,0.08846969696969696
input:2595_output:163_depth:1_arch:uniform_batch:26.out,2,"[('linear', 2595, 6736620), ('ReLU', 2595, 0), ('linear', 163, 423148)]",ReLU,5353,7159768,26,1603,43.35064935064935,0.41967532467532465,0.34094029850746255,0.0803582089552239,0.04633823529411759
input:2385_output:216_depth:8_arch:bottleneck_batch:357.out,10,"[('linear', 1192, 2844112), ('ReLU', 1192, 0), ('linear', 596, 711028), ('ReLU', 596, 0), ('linear', 298, 177906), ('ReLU', 298, 0), ('linear', 216, 64584), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872), ('ReLU', 216, 0), ('linear', 216, 46872)]",ReLU,6980,4078862,357,1543,36.58974358974359,0.3322727272727273,0.20022388059701493,0.04734328358208952,0.11331343283582092
input:691_output:95_depth:2_arch:bottleneck_batch:768.out,4,"[('linear', 345, 238740), ('ReLU', 345, 0), ('linear', 172, 59512), ('ReLU', 172, 0), ('linear', 95, 16435), ('ReLU', 95, 0), ('linear', 95, 9120)]",ReLU,1319,323807,768,1479,15.61038961038961,0.13139743589743594,0.044492957746478844,0.0062112676056338065,0.019695652173913048
input:3038_output:567_depth:5_arch:bottleneck_batch:842.out,7,"[('linear', 1519, 4616241), ('ReLU', 1519, 0), ('linear', 759, 1153680), ('ReLU', 759, 0), ('linear', 567, 430920), ('ReLU', 567, 0), ('linear', 567, 322056), ('ReLU', 567, 0), ('linear', 567, 322056), ('ReLU', 567, 0), ('linear', 567, 322056), ('ReLU', 567, 0), ('linear', 567, 322056)]",ReLU,9659,7489065,842,1639,36.47435897435897,0.31573076923076915,0.27286956521739125,0.06933333333333333,0.19482608695652184
input:638_output:89_depth:2_arch:gradual_batch:216.out,3,"[('linear', 364, 232596), ('ReLU', 364, 0), ('linear', 90, 32850), ('ReLU', 90, 0), ('linear', 89, 8099)]",ReLU,997,273545,216,1457,22.602564102564102,0.2102179487179487,0.04455223880597011,0.004313432835820898,0.0137313432835821
input:1045_output:88_depth:9_arch:bottleneck_batch:399.out,11,"[('linear', 522, 546012), ('ReLU', 522, 0), ('linear', 261, 136503), ('ReLU', 261, 0), ('linear', 130, 34060), ('ReLU', 130, 0), ('linear', 88, 11528), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832), ('ReLU', 88, 0), ('linear', 88, 7832)]",ReLU,3146,782927,399,1479,31.987179487179485,0.2965641025641025,0.0896,0.01154285714285715,0.037152777777777764
